source,brand,processor,gpu,ram_gb,ram_type,storage_gb,storage_type,os,price
ds04,HP,8th Gen AMD Ryzen 5 8640U,AMD Integrated,16,LPDDR5X,512,SSD,Windows 11,78490
ds04,Lenovo,13th Gen Intel Core i3 1305U,Intel Integrated,8,LPDDR5,512,SSD,Windows 11,37190
ds04,Lenovo,Intel Core 5 Processor Series 1 120U,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,60690
ds04,Gigabyte,13th Gen Intel Core i5 13500H,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,91257
ds04,Gigabyte,13th Gen Intel Core i7 13620H,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,107116
ds04,MSI,8th Gen AMD Ryzen 9 8945HS,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,99990
ds04,HP,12th Gen Intel Core i3 1215U,Intel Integrated,8,DDR4,512,SSD,Windows 11,33990
ds04,Dell,13th Gen Intel Core i7 1360P,Intel Integrated,16,LPDDR5,1024,SSD,Windows 11,89990
ds04,Lenovo,7th Gen AMD Ryzen 5 7535HS,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,70990
ds04,Asus,13th Gen Intel Core i7 13620H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,96990
ds04,Asus,12th Gen Intel Core i5 12500H,Intel Integrated,16,DDR4,512,SSD,Windows 11,54990
ds04,Lenovo,12th Gen Intel Core i3 1215U,Intel Integrated,8,DDR4,512,SSD,Windows 11,30591
ds04,Asus,Intel Core Ultra 9 Series 1 185H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,119990
ds04,MSI,14th Gen Intel Core i7 14700HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,167990
ds04,Dell,7th Gen AMD Ryzen 5 7640HS,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,79990
ds04,Lenovo,13th Gen Intel Core i5 13450HX,NVIDIA Dedicated,24,DDR5,512,SSD,Windows 11,87990
ds04,Lenovo,Intel Core 5 120U,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,80690
ds04,Lenovo,12th Gen Intel Core i5 12450H,Intel Integrated,8,LPDDR5,512,SSD,Windows 11,48000
ds04,Asus,7th Gen AMD Ryzen 5 7535HS,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,63289
ds04,Lenovo,Intel Core Ultra 5 125H,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,73190
ds04,Lenovo,13th Gen Intel Core i7 13620H,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,63890
ds04,HP,8th Gen AMD Ryzen 7 8845HS,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,91990
ds04,Asus,Qualcomm Snapdragon X Elite X1E 78 100,Qualcomm Integrated,16,LPDDR5X,1024,SSD,Windows 11,99990
ds04,HP,8th Gen AMD Ryzen 7 8845HS,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,88490
ds04,Lenovo,4th Gen Intel Celeron N4020,Intel Integrated,8,DDR4,512,SSD,Windows 11,24490
ds04,HP,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,157700
ds04,Lenovo,12th Gen Intel Core i5 12450H,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,48499
ds04,Acer,12th Gen Intel Core i7 1255U,Intel Integrated,16,Unknown,1024,SSD,Windows 11,46990
ds04,Dell,Intel Core Ultra 9 Series 1 185H,NVIDIA Dedicated,32,LPDDR5X,1024,SSD,Windows 11,366244
ds04,Dell,Intel Core Ultra 7 Series 1 155H,NVIDIA Dedicated,32,LPDDR5X,1024,SSD,Windows 11,308813
ds04,MSI,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,DDR5,512,SSD,Windows 11,61990
ds04,MSI,8th Gen AMD Ryzen 9 8945HS,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,119990
ds04,MSI,13th Gen Intel Core i9 13900H,Intel Integrated,16,DDR4,512,SSD,Windows 11,69990
ds04,MSI,13th Gen Intel Core i7 13620H,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,114990
ds04,MSI,8th Gen AMD Ryzen 9 8945HS,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,139990
ds04,Infinix,Intel Core Ultra 5 125H,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,57990
ds04,MSI,12th Gen Intel Core i5 1235U,Intel Integrated,8,DDR4,512,SSD,Windows 11,34990
ds04,HP,Qualcomm Snapdragon X Elite,Qualcomm Integrated,16,LPDDR5X,512,SSD,Windows 11,169990
ds04,MSI,Intel Core Ultra 9 Series 1 185H,NVIDIA Dedicated,32,DDR5,2048,SSD,Windows 11,289990
ds04,Gigabyte,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,2048,SSD,Windows 11,189990
ds04,MSI,12th Gen Intel Core i7 1255U,Intel Integrated,16,DDR4,512,SSD,Windows 11,47990
ds04,MSI,12th Gen Intel Core i5 1235U,Intel Integrated,16,DDR4,512,SSD,Windows 11,39990
ds04,MSI,12th Gen Intel Core i7 12650H,NVIDIA Dedicated,16,DDR4,1024,SSD,Windows 11,67990
ds04,HP,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,87990
ds04,Asus,Intel Core Ultra 9 Series 1 185H,Intel Integrated,32,LPDDR5X,1024,SSD,Windows 11,144990
ds04,HP,12th Gen Intel Core i5 1235U,Intel Integrated,8,DDR4,512,SSD,Windows 11,44999
ds04,Asus,12th Gen Intel Core i5 12500H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,61990
ds04,Acer,12th Gen Intel Core i5 1235U,Intel Integrated,16,Unknown,512,SSD,Windows 11,40990
ds04,Asus,Intel Core Ultra 9 185H,NVIDIA Dedicated,32,LPDDR5X,1024,SSD,Windows 11,294890
ds04,MSI,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,64,DDR5,2048,SSD,Windows 11,399990
ds04,HP,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,8,DDR4,512,SSD,Windows 11,55990
ds04,MSI,Intel Core Ultra 9 Series 1 185H,NVIDIA Dedicated,32,DDR5,2048,SSD,Windows 11,339990
ds04,Lenovo,12th Gen Intel Core i5 12450HX,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,70190
ds04,Lenovo,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,122990
ds04,Asus,11th Gen Intel Core i5 11400H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,56990
ds04,Samsung,Intel Core 7 Processor Series 1 150U,Intel Integrated,16,LPDDR4X,512,SSD,Windows 11,78000
ds04,Lenovo,13th Gen Intel Core i7 13650HX,NVIDIA Dedicated,24,DDR5,512,SSD,Windows 11,94990
ds04,Asus,Intel Core Ultra 7 Series 1 155H,NVIDIA Dedicated,16,LPDDR5X,1024,SSD,Windows 11,173851
ds04,Asus,AMD Ryzen AI 9 HX 370,NVIDIA Dedicated,32,LPDDR5X,1024,SSD,Windows 11,199990
ds04,Asus,8th Gen AMD Ryzen 7 8845HS,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,114980
ds04,Asus,AMD Ryzen 9 AI HX 370,NVIDIA Dedicated,16,LPDDR5X,1024,SSD,Windows 11,177990
ds04,Asus,AMD Ryzen 9 AI HX 370,NVIDIA Dedicated,16,LPDDR5X,1024,SSD,Windows 11,199990
ds04,HP,7th Gen AMD Ryzen 5 7530U,AMD Integrated,16,LPDDR4X,512,SSD,Windows 11,72490
ds04,Asus,12th Gen Intel Core i5 1235U,Intel Integrated,16,DDR4,512,SSD,Windows 11,50990
ds04,Asus,8th Gen AMD Ryzen 9 8945HS,NVIDIA Dedicated,16,LPDDR5X,1024,SSD,Windows 11,164990
ds04,HP,13th Gen Intel Core i7 13620H,NVIDIA Dedicated,16,DDR4,1024,SSD,Windows 11,89990
ds04,Dell,13th Gen Intel Core i5 1334U,Intel Integrated,8,DDR4,512,SSD,Windows 11,48990
ds04,Dell,13th Gen Intel Core i5 1334U,Intel Integrated,16,DDR4,512,SSD,Windows 11,54490
ds04,Acer,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,16,DDR4,1024,SSD,Windows 11,56999
ds04,Acer,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,59990
ds04,HP,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,66990
ds04,HP,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,82490
ds04,Lenovo,8th Gen AMD Ryzen 7 8845HS,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,90190
ds04,Lenovo,8th Gen AMD Ryzen 7 8845HS,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,115490
ds04,HP,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,8,DDR4,512,SSD,Windows 11,58990
ds04,Lenovo,5th Gen AMD Ryzen 7 5700U,AMD Integrated,16,DDR4,512,SSD,Windows 11,63990
ds04,Asus,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,96990
ds04,MSI,12th Gen Intel Core i7 1255U,Intel Integrated,16,DDR4,1024,SSD,Windows 11,52990
ds04,Asus,Intel Core Ultra 5 125H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,91990
ds04,MSI,Intel Core Ultra 7 155H,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,114990
ds04,MSI,1st Gen Intel Core Ultra 5 125H,Intel Integrated,16,DDR5,1024,SSD,Windows 11,82990
ds04,MSI,12th Gen Intel Core i7 1255U,Intel Integrated,16,DDR4,512,SSD,Windows 11,49990
ds04,Microsoft,Qualcomm Snapdragon X Plus,Qualcomm Integrated,16,LPDDR5X,256,SSD,Windows 11,113990
ds04,Microsoft,Qualcomm Snapdragon X Elite,Qualcomm Integrated,16,LPDDR5X,512,SSD,Windows 11,150990
ds04,Microsoft,Qualcomm Snapdragon X Elite,Qualcomm Integrated,16,LPDDR5X,512,SSD,Windows 11,161990
ds04,Lenovo,7th Gen AMD Ryzen 7 7735U,AMD Integrated,16,DDR5,1024,SSD,Windows 11,94890
ds04,Lenovo,12th Gen Intel Core i5 12450HX,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,70990
ds04,HP,13th Gen Intel Core i9 13900H,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,284990
ds04,Dell,5th Gen AMD Ryzen 7 5700U,AMD Integrated,16,DDR4,512,SSD,Windows 11,47990
ds04,Lenovo,5th Gen AMD Ryzen 5 5500U,AMD Integrated,16,LPDDR4X,512,SSD,Windows 11,58190
ds04,HP,13th Gen Intel Core i5 13420H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,78490
ds04,Acer,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,8,DDR4,512,SSD,Windows 11,52990
ds04,HP,13th Gen Intel Core i9 13900HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,136600
ds04,Lenovo,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,176990
ds04,Acer,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,53999
ds04,HP,13th Gen Intel Core i7 13700H,NVIDIA Dedicated,16,LPDDR5X,512,SSD,Windows 11,105990
ds04,Lenovo,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,270190
ds04,MSI,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,51990
ds04,MSI,13th Gen Intel Core i7 13620H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,71490
ds04,MSI,13th Gen Intel Core i5 13420H,NVIDIA Dedicated,16,DDR4,1024,SSD,Windows 11,76990
ds04,MSI,13th Gen Intel Core i5 13420H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,61990
ds04,Dell,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,86789
ds04,Dell,12th Gen Intel Core i5 1235U,Intel Integrated,8,DDR4,512,SSD,Windows 11,49619
ds04,HP,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,66849
ds04,Dell,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,99900
ds04,HP,13th Gen Intel Core i5 1335U,Intel Integrated,8,Unknown,512,SSD,Windows 11,50290
ds04,HP,13th Gen Intel Core i5 13420H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,73490
ds04,HP,13th Gen Intel Core i7 13620H,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,112000
ds04,HP,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,8,DDR4,512,SSD,Windows 11,55890
ds04,HP,7th Gen AMD Ryzen 9 7940HS,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,139990
ds04,Asus,Intel Core Ultra 9 Series 1 185H,NVIDIA Dedicated,32,LPDDR5X,1024,SSD,Windows 11,209990
ds04,Asus,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,199000
ds04,Asus,9th Gen AMD Ryzen 9 8945H,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,142990
ds04,HP,7th Gen AMD Ryzen 5 7530U,AMD Integrated,8,DDR4,512,SSD,Windows 11,44490
ds04,Acer,12th Gen Intel Core i7 1255U,Intel Integrated,16,DDR4,512,SSD,Windows 11,49990
ds04,Lenovo,12th Gen Intel Core i5 12450HX,NVIDIA Dedicated,12,DDR5,512,SSD,Windows 11,57890
ds04,HP,13th Gen Intel Core i5 13420H,NVIDIA Dedicated,16,DDR4,1024,SSD,Windows 11,66999
ds04,HP,Intel Core Ultra 7 155U,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,84990
ds04,HP,Intel Core 5 Processor Series 1 120U,Intel Integrated,8,DDR4,512,SSD,Windows 11,63990
ds04,HP,13th Gen Intel Core i5 13420H,NVIDIA Dedicated,16,DDR4,1024,SSD,Windows 11,82490
ds04,HP,Intel Core Ultra 5 Processor 125U,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,65990
ds04,Acer,14th Gen Intel Core i7 14700HX,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,119999
ds04,Asus,12th Gen Intel Core i7 12700H,Intel Integrated,16,DDR4,512,SSD,Windows 11,65990
ds04,MSI,14th Gen Intel Core i7 14700HX,NVIDIA Dedicated,32,DDR5,2048,SSD,Windows 11,274990
ds04,Lenovo,14th Gen Intel Core i7 14650HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,169990
ds04,MSI,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,64,DDR5,2048,SSD,Windows 11,289990
ds04,MSI,Intel Core Ultra 7 155H,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,156989
ds04,MSI,Intel Core Ultra 9 Series 1 185H,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,167300
ds04,MSI,14th Gen Intel Core i7 14700HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,109990
ds04,MSI,Intel Core Ultra 9 Series 1 185H,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,152258
ds04,MSI,14th Gen Intel Core i7 14700HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,134989
ds04,MSI,14th Gen Intel Core i7 14700HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,128722
ds04,Acer,7th Gen AMD Ryzen 5 7535HS,NVIDIA Dedicated,8,DDR5,512,SSD,Windows 11,57990
ds04,Acer,14th Gen Intel Core i7 14700HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,123990
ds04,HP,5th Gen AMD Ryzen 5 5500U,AMD Integrated,8,DDR4,512,SSD,Windows 11,39990
ds04,Lenovo,7th Gen AMD Ryzen 7 7730U,AMD Integrated,16,DDR4,1024,SSD,Windows 11,65390
ds04,HP,5th Gen AMD Ryzen 5 5500U,AMD Integrated,16,DDR4,512,SSD,Windows 11,40999
ds04,Samsung,13th Gen Intel Core i5 1335U,Intel Integrated,8,LPDDR4X,512,SSD,Windows 11,52990
ds04,HP,MediaTek Kompanio 500 500,ARM Integrated,4,LPDDR4X,32,eMMC,Chrome OS,11990
ds04,Lenovo,14th Gen Intel Core i7 14650HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,146990
ds04,Lenovo,14th Gen Intel Core i7 14650HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,157190
ds04,Lenovo,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,189999
ds04,Lenovo,13th Gen Intel Core i3 1315U,Intel Integrated,8,DDR5,512,SSD,Windows 11,73800
ds04,HP,12th Gen Intel Core i5 1235U,Intel Integrated,8,DDR4,1024,SSD,Windows 11,48790
ds04,Lenovo,13th Gen Intel Core i5 1335U,Intel Integrated,16,DDR5,512,SSD,Windows 11,62500
ds04,Microsoft,Intel Core Ultra 7 Series 1 165H,Intel Integrated,16,Unknown,512,SSD,Windows 11,199990
ds04,Microsoft,Intel Core Ultra 7 165U,Intel Integrated,32,LPDDR5X,1024,SSD,Windows 11,199990
ds04,Huawei,Intel Core Ultra 9 Series 1 185H,Intel Integrated,32,Unknown,2048,SSD,Windows 11,188990
ds04,Lenovo,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,320190
ds04,MSI,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,2048,SSD,Windows 11,339990
ds04,Asus,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,164990
ds04,Lenovo,13th Gen Intel Core i7 13650HX,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,89990
ds04,Lenovo,12th Gen Intel Core i5 12450HX,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,71990
ds04,HP,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,DDR4,512,SSD,Windows 11,67190
ds04,Lenovo,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,75800
ds04,Ultimus,Intel Celeron N4020c,Intel Integrated,4,DDR4,128,SSD,Windows 11,12990
ds04,Razer,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,349990
ds04,Dell,Intel Core Ultra 9 Series 1 185H,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,165990
ds04,Lenovo,13th Gen Intel Core i5 1335U,Intel Integrated,16,DDR4,512,SSD,Windows 11,74990
ds04,Infinix,10th Gen Intel Core i7 1065G7,Intel Integrated,8,LPDDR4X,512,SSD,Windows 11,64990
ds04,Acer,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,189990
ds04,Acer,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,84990
ds04,Acer,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,Unknown,1024,SSD,Windows 11,92990
ds04,Acer,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,Unknown,512,SSD,Windows 11,69990
ds04,Acer,13th Gen Intel Core i7 13620H,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,89999
ds04,Lenovo,Intel Core Ultra 7 Series 1 155H,Intel Integrated,32,LPDDR5X,1024,SSD,Windows 11,106990
ds04,Acer,5th Gen AMD Ryzen 7 5700U,AMD Integrated,16,DDR4,1024,SSD,Windows 11,43990
ds04,Acer,5th Gen AMD Ryzen 3 5300U,AMD Integrated,8,DDR4,512,SSD,Windows 11,27990
ds04,Asus,Intel Pentium Gold 7505,Intel Integrated,8,DDR4,512,SSD,Windows 11,24890
ds04,Lenovo,12th Gen Intel Core i5 12450H,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,51150
ds04,HP,8th Gen AMD Ryzen 5 8640HS,AMD Integrated,16,LPDDR5,512,SSD,Windows 11,81490
ds04,HP,12th Gen Intel Core i3 1215U,Intel Integrated,8,DDR4,512,SSD,Windows 11,35900
ds04,HP,1st Gen Intel Core Ultra 5 125U,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,99990
ds04,HP,13th Gen Intel Core i7 1355U,NVIDIA Dedicated,16,LPDDR5,1024,SSD,Windows 11,149588
ds04,Lenovo,12th Gen Intel Core i5 1235U,Intel Integrated,8,DDR4,512,SSD,DOS,34999
ds04,Lenovo,12th Gen Intel Core i3 1215U,Intel Integrated,8,DDR4,512,SSD,Windows 11,31480
ds04,HP,12th Gen Intel Core i5 1235U,Intel Integrated,8,DDR4,512,SSD,Windows 11,44900
ds04,HP,8th Gen AMD Ryzen 7 8840HS,AMD Integrated,16,LPDDR5,512,SSD,Windows 11,88800
ds04,Lenovo,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,297758
ds04,HP,Intel Core Ultra 5 125U,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,88999
ds04,Lenovo,13th Gen Intel Core i7 1360P,NVIDIA Dedicated,16,LPDDR5X,512,SSD,Windows 11,85000
ds04,Samsung,Intel Core 7 Processor Series 1 150U,Intel Integrated,16,LPDDR4X,512,SSD,Windows 11,71990
ds04,HP,Intel Core Ultra 7 155U,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,99490
ds04,Samsung,Intel Core 5 Processor Series 1 120U,Intel Integrated,16,LPDDR4X,512,SSD,Windows 11,56790
ds04,Samsung,Intel Core 5 Processor Series 1 120U,Intel Integrated,8,LPDDR4X,512,SSD,Windows 11,54490
ds04,HP,13th Gen Intel Core i7 1355U,Intel Integrated,32,LPDDR4X,1024,SSD,Windows 11,168617
ds04,Lenovo,12th Gen Intel Core i5 12450H,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,49600
ds04,HP,13th Gen Intel Core i7 1360P,Intel Integrated,16,DDR4,512,SSD,Windows 11,76990
ds04,Samsung,Qualcomm Snapdragon X Elite,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,162990
ds04,MSI,13th Gen Intel Core i5 13420H,Intel Integrated,16,DDR4,512,SSD,Windows 11,79990
ds04,HP,7th Gen AMD Ryzen 5 7520U,AMD Integrated,8,LPDDR5,512,SSD,Windows 11,43999
ds04,Honor,13th Gen Intel Core i5 13420H,Intel Integrated,16,DDR,512,SSD,Windows 11,48990
ds04,Lenovo,4th Gen Intel Celeron N4020,Intel Integrated,8,DDR4,512,SSD,Windows 11,23990
ds04,HP,13th Gen Intel Core i5 13420H,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,64990
ds04,MSI,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,2048,SSD,Windows 11,272990
ds04,MSI,8th Gen AMD Ryzen 7 8845HS,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,89990
ds04,MSI,Intel Core Ultra 7 Series 1 155H,NVIDIA Dedicated,16,DDR5,1024,SSD,Windows 11,95160
ds04,Apple,Apple M3,Apple Integrated,8,Unknown,512,SSD,macOS,108849
ds04,Apple,Apple M3,Apple Integrated,16,Unknown,512,SSD,macOS,134900
ds04,Apple,Apple M3,Apple Integrated,16,Unknown,512,SSD,macOS,109900
ds04,Apple,Apple M3,Apple Integrated,8,DDR4,256,SSD,macOS,113490
ds04,Apple,Apple M3,Apple Integrated,8,DDR4,512,SSD,macOS,131490
ds04,MSI,7th Gen AMD Ryzen 5 7535HS,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,52990
ds04,Lenovo,13th Gen Intel Core i5 13420H,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,58890
ds04,MSI,7th Gen AMD Ryzen 7 7735HS,NVIDIA Dedicated,16,DDR4,1024,SSD,Windows 11,84990
ds04,MSI,7th Gen AMD Ryzen 5 7535HS,NVIDIA Dedicated,16,DDR4,512,SSD,Windows 11,72020
ds04,MSI,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,2048,SSD,Windows 11,249989
ds04,Chuwi,Intel âCeleron N4020,Intel Integrated,8,DDR3,256,SSD,Windows 11,18990
ds04,HP,13th Gen Intel Core i7 13700HX,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,98990
ds04,Lenovo,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,64,DDR5,2048,SSD,Windows 11,349990
ds04,HP,13th Gen Intel Core i5 1335U,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,73490
ds04,MSI,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,248990
ds04,MSI,Intel Core Ultra 7 Series 1 155H,NVIDIA Dedicated,32,DDR5,1024,SSD,Windows 11,144645
ds04,MSI,Intel Core Ultra 9 Series 1 185H,NVIDIA Dedicated,32,LPDDR5,1024,SSD,Windows 11,179990
ds04,MSI,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,2048,SSD,Windows 11,219990
ds04,Samsung,Intel Core 7 Processor Series 1 150U,Intel Integrated,16,LPDDR5,1024,SSD,Windows 11,138990
ds04,Samsung,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,158990
ds04,Samsung,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,LPDDR5X,1024,SSD,Windows 11,164990
ds04,Samsung,Intel Core 5 Processor Series 1 120U,Intel Integrated,16,LPDDR5,512,SSD,Windows 11,105998
ds04,Lenovo,12th Gen Intel Core i5 12450H,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,63990
ds04,Dell,12th Gen Intel Core i5 1240P,Intel Integrated,16,DDR4,512,SSD,Windows 11,62990
ds04,Samsung,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,111899
ds04,MSI,Intel Core Ultra 7 Series 1 155H,NVIDIA Dedicated,32,LPDDR5,1024,SSD,Windows 11,149990
ds04,MSI,13th Gen Intel Core i7 13620H,Intel Integrated,16,DDR4,1024,SSD,Windows 11,62990
ds04,Samsung,Intel Core Ultra 7 Series 1 155H,Intel Integrated,16,LPDDR5X,512,SSD,Windows 11,124990
ds04,MSI,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,LPDDR5,1024,SSD,Windows 11,89990
ds04,Asus,14th Gen Intel Core i9 14900HX,NVIDIA Dedicated,32,DDR5,2048,SSD,Windows 11,279990
ds04,Lenovo,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,LPDDR5,1024,SSD,Windows 11,75200
ds04,Lenovo,Intel Core Ultra 5 Series 1 125H,Intel Integrated,16,LPDDR5,1024,SSD,Windows 11,79190
ds04,Asus,11th Gen Intel Core i5 11400H,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,53990
ds04,Dell,13th Gen Intel Core i5 13450HX,NVIDIA Dedicated,16,DDR5,512,SSD,Windows 11,75990
ds04,HP,12th Gen Intel Core i3 1215U,Intel Integrated,8,DDR4,512,SSD,Windows 11,36499
ds04,HP,12th Gen Intel Core i5 1235U,Intel Integrated,16,DDR4,512,SSD,Windows 11,48700
ds04,HP,13th Gen Intel Core i5 1334U,Intel Integrated,16,DDR4,512,SSD,Windows 11,55130
